asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance,delay,fuel,filled
487,2017-10-12 17:58:50,nan,0.0,651.0,nan,3346720.0,nan,nan,nan,0 days 00:00:31,18.0,1.0
487,2017-10-12 17:59:20,nan,1936.0,654.0,32.0,3346739.0,nan,nan,nan,0 days 00:00:30,19.0,1.0
487,2017-10-12 17:59:50,6.0,4277.0,885.0,9.0,3346757.0,3908009.0,nan,50.000000000000014,0 days 00:00:30,18.0,0.0
487,2017-10-12 18:00:21,0.0,0.0,649.0,31.0,3346771.0,3908021.0,nan,0.0,0 days 00:00:31,14.0,0.0
487,2017-10-12 18:00:51,3.0,nan,763.0,nan,3346788.0,3908038.0,nan,25.000000000000007,0 days 00:00:30,17.0,0.0
487,2017-10-12 18:01:20,3.0,nan,642.0,24.0,3346800.0,3908075.0,nan,24.16666666666667,0 days 00:00:29,12.0,1.0
487,2017-10-12 18:01:23,2.0,1371.0,651.0,nan,3346801.0,nan,nan,1.6666666666666667,0 days 00:00:03,1.0,0.0
487,2017-10-12 18:01:28,3.0,1078.0,649.0,nan,3346804.0,nan,nan,4.166666666666667,0 days 00:00:05,3.0,0.0
487,2017-10-12 18:01:29,3.0,nan,nan,nan,nan,nan,nan,0.8333333333333334,0 days 00:00:01,6.9272466450649e-310,1.0
487,2017-10-12 18:01:39,4.0,nan,665.0,nan,3346809.0,nan,nan,11.11111111111111,0 days 00:00:10,5.0,0.0
487,2017-10-12 18:02:06,11.0,nan,652.0,10.0,3346819.0,nan,nan,82.5,0 days 00:00:27,10.0,0.0
487,2017-10-12 18:02:31,8.0,nan,647.0,25.0,3346838.0,nan,nan,55.55555555555556,0 days 00:00:25,19.0,0.0
487,2017-10-12 18:02:57,6.0,nan,1097.0,29.0,3346851.0,nan,nan,43.333333333333336,0 days 00:00:26,13.0,0.0
487,2017-10-12 18:03:23,0.0,nan,650.0,24.0,3346872.0,nan,nan,0.0,0 days 00:00:26,21.0,0.0
487,2017-10-12 18:03:49,0.0,nan,nan,nan,3346885.0,nan,nan,0.0,0 days 00:00:26,13.0,1.0
487,2017-10-12 18:04:14,2.0,nan,652.0,25.0,3346898.0,nan,nan,13.88888888888889,0 days 00:00:25,13.0,0.0
487,2017-10-12 18:04:39,0.0,nan,650.0,24.0,3346912.0,nan,nan,0.0,0 days 00:00:25,14.0,0.0
487,2017-10-12 18:05:05,0.0,nan,653.0,nan,3346925.0,nan,nan,0.0,0 days 00:00:26,13.0,1.0
487,2017-10-12 18:05:30,0.0,nan,0.0,0.0,3346927.0,nan,nan,0.0,0 days 00:00:25,2.0,1.0
487,2017-10-12 18:05:56,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466450965e-310,1.0
487,2017-10-12 18:06:21,nan,nan,nan,nan,3346944.0,nan,nan,0.0,0 days 00:00:25,17.0,1.0
487,2017-10-12 18:06:46,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.9272466451044e-310,1.0
487,2017-10-12 18:07:09,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:23,6.92724664510836e-310,1.0
487,2017-10-12 18:07:10,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:01,6.9272466576114e-310,1.0
487,2017-10-12 18:07:10,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,6.9272466451123e-310,1.0
487,2017-10-12 18:07:10,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,1.66e-321,1.0
487,2017-10-12 18:07:10,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,5.53e-322,1.0
487,2017-10-12 18:07:10,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:00,2.7542065e-316,1.0
487,2017-10-12 18:07:36,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.92724664705933e-310,1.0
487,2017-10-12 18:07:55,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:19,6.9272466460214e-310,1.0
487,2017-10-12 18:08:20,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664602535e-310,1.0
487,2017-10-12 18:08:46,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466460293e-310,1.0
487,2017-10-12 18:09:11,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664603325e-310,1.0
487,2017-10-12 18:09:37,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466460372e-310,1.0
487,2017-10-12 18:10:02,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664604116e-310,1.0
487,2017-10-12 18:10:27,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.9272466460451e-310,1.0
487,2017-10-12 18:10:52,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664604906e-310,1.0
487,2017-10-12 18:11:17,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724665749834e-310,1.0
487,2017-10-12 18:11:42,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.927246646053e-310,1.0
487,2017-10-12 18:12:07,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,2.213e-321,1.0
487,2017-10-12 18:12:32,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,5.53e-322,1.0
487,2017-10-12 18:12:57,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,2.75421203e-316,1.0
487,2017-10-12 18:13:23,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466470629e-310,1.0
487,2017-10-12 18:13:48,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664606487e-310,1.0
487,2017-10-12 18:14:13,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.9272466460688e-310,1.0
487,2017-10-12 18:14:39,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466460728e-310,1.0
487,2017-10-12 18:15:04,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664607673e-310,1.0
487,2017-10-12 18:15:30,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466460807e-310,1.0
487,2017-10-12 18:15:53,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:23,6.92724664608463e-310,1.0
487,2017-10-12 18:16:18,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.9272466460886e-310,1.0
487,2017-10-12 18:16:44,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.92724664609254e-310,1.0
487,2017-10-12 18:17:09,0.0,1078.0,0.0,0.0,3346944.0,3908075.0,nan,0.0,0 days 00:00:25,0.0,0.0
487,2017-10-12 18:17:18,0.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:09,6.9272466460965e-310,1.0
487,2017-10-12 18:17:44,0.0,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,2.767e-321,1.0
487,2017-10-12 18:20:31,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:02:47,5.53e-322,1.0
487,2017-10-12 18:20:39,nan,0.0,nan,nan,nan,nan,nan,0.0,0 days 00:00:08,2.76141115e-316,1.0
487,2017-10-12 18:21:04,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664706644e-310,1.0
487,2017-10-12 18:21:29,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664610835e-310,1.0
487,2017-10-12 18:21:55,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466461123e-310,1.0
487,2017-10-12 18:22:21,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.92724664611625e-310,1.0
487,2017-10-12 18:22:46,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.9272466461202e-310,1.0
487,2017-10-12 18:23:12,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.92724664612416e-310,1.0
487,2017-10-12 18:23:37,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.9272466461281e-310,1.0
487,2017-10-12 18:24:02,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664613206e-310,1.0
487,2017-10-12 18:24:28,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.927246646136e-310,1.0
487,2017-10-12 18:24:54,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466564952e-310,1.0
487,2017-10-12 18:25:20,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.92724664613997e-310,1.0
487,2017-10-12 18:25:46,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,6.9272466461439e-310,1.0
487,2017-10-12 18:26:11,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,2.4e-322,1.0
487,2017-10-12 18:26:36,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,2.7540223e-316,1.0
487,2017-10-12 18:27:02,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,2.7535662e-316,1.0
487,2017-10-12 18:27:27,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92728512887913e-310,1.0
487,2017-10-12 18:27:52,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.9272466534055e-310,1.0
487,2017-10-12 18:28:17,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,3.557e-321,1.0
487,2017-10-12 18:28:41,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:24,6.3e-322,1.0
487,2017-10-12 18:29:07,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:26,2.7490374e-316,1.0
487,2017-10-12 18:29:29,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:22,6.92724664699885e-310,1.0
487,2017-10-12 18:29:54,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.92724664512417e-310,1.0
487,2017-10-12 18:30:19,nan,nan,nan,nan,nan,nan,nan,0.0,0 days 00:00:25,6.9272466451281e-310,1.0
